ITEM_EQUIP_ID,NAME,NAME_SHORT,RARE,EQUIP_TYPE,SEX,ELEM,PARAMETER_INFO,RESIST_ELEM_INFO,RESIST_STATUS_INFO,PASSIVE_SKILL_INFO,UNIT_DRESS_ID,EXT_PARAM,SERIAL_NUM,ICON_AB_ID,SWITCH_ID,MAX_LV,EQUIP_GROWTH_TYPE,PARAMETER_MAX_INFO,EQUIP_ENHANCE_ID,SORT_ORDER,EVENT_BOOST_PASSIVE_SKILL_INFO,sheet
301620,Hale Sovran's Ring,Hale Sovran's Ring,6,30,0,0,0:0:60:0:0:0,0:0:0:0:0:0,0:0:0:0:0:0,3016200,0,,301800,1200000,2010262,0,0,0:0:0:0:0:0,0,3016200,0,625787293
301630,Sage Lord's Ring,Sage Lord's Ring,6,30,0,0,0:0:0:0:60:0,0:0:0:0:0:0,0:0:0:0:0:0,3016300,0,,301810,1200000,2010263,0,0,0:0:0:0:0:0,0,3016300,0,3664285677
301640,Physic Czar's Ring,Physic Czar's Ring,6,30,0,0,0:0:0:44:0:44,0:0:0:0:0:0,50:50:50:50:50:50,0,0,,301820,1200000,2010264,0,0,0:0:0:0:0:0,0,3016400,0,669138970
301650,Eternal Tree,Eternal Tree,6,30,0,0,0:0:47:0:49:0,0:0:10:0:0:0,0:0:0:0:0:0,3016500,0,,301740,1200000,2010267,0,0,0:0:0:0:0:0,0,3016500,0,282402141
301660,Azure Plume Pirate's Hat,Azure Plume Pirate's Hat,5,30,0,0,0:0:51:29:0:0,0:0:0:10:0:0,0:0:0:0:0:0,3016600,0,,301760,1200000,2010272,0,0,0:0:0:0:0:0,0,3016600,0,3816683116
301670,Resplendent Hair Tie,Resplendent Hair Tie,4,30,0,0,200:0:0:0:0:0,0:0:0:0:0:0,50:0:50:0:0:0,3016700,0,,301770,1200000,2010273,0,0,0:0:0:0:0:0,0,3016700,0,1683726457
301680,Pirate's Battle Flag,Pirate's Battle Flag,5,30,0,0,0:0:26:0:0:41,0:0:0:0:0:0,0:0:0:0:0:0,3016800,0,,301780,1200000,2010274,0,0,0:0:0:0:0:0,0,3016800,0,2527127042
301690,Anchor of the Calm Sea,Anchor of the Calm Sea,5,30,0,0,0:0:55:0:0:0,0:10:0:0:0:0,0:0:0:0:0:0,3016900,0,,301790,1200000,2010275,0,0,0:0:0:0:0:0,0,3016900,0,2062329118
301700,Dr. Faust,Dr. Faust,4,30,0,0,50:0:20:0:0:0,0:0:0:0:0:0,0:0:0:0:0:0,3017000,0,,301660,1200000,2010303,40,3,100:0:40:0:0:0,0,3017000,4000160,1835559891
301710,Nero's Pendant,Nero's Pendant,4,30,0,0,150:0:0:0:0:0,0:0:0:0:0:0,0:0:0:0:0:0,3017100,0,,301670,1200000,2010304,40,3,300:0:0:0:0:0,0,3017100,4000170,1529129396
301720,William Blake's Poems,William Blake's Poems,4,30,0,0,50:0:0:0:20:0,0:0:0:0:0:0,0:0:0:0:0:0,3017200,0,,301680,1200000,2010305,40,3,100:0:0:0:40:0,0,3017200,4000180,1873614582
301730,Forbidden Fruit,Forbidden Fruit,6,30,0,0,750:0:0:0:0:0,0:0:0:0:-5:10,0:0:0:0:0:0,3017300,0,,301690,1200000,2010335,0,0,0:0:0:0:0:0,0,3017300,0,2953007313
301740,Azure Boots of Leq'suut,Azure Boots of Leq'suut,5,30,0,0,0:20:0:0:34:36,10:0:0:10:0:0,0:0:0:0:0:50,3017400,100041,,301920,1200000,2010337,20,0,0:20:0:0:133:36,0,3017400,0,2073449249
301750,Ice Lord's Amulet,Ice Lord's Amulet,5,30,0,0,0:0:0:0:0:0,0:0:0:0:0:0,0:0:0:0:0:0,0,0,,301930,1200000,2010339,0,0,0:0:0:0:0:0,0,3017500,0,1682443378
301760,Twist Headband,Twist Headband,5,30,0,0,300:0:27:0:0:33,0:0:0:0:0:5,0:0:0:0:0:0,3017600,500150,,301870,1200000,2010342,0,0,0:0:0:0:0:0,0,3017600,0,1083266472
301770,Strapped Bags,Strapped Bags,5,30,0,0,0:40:0:24:36:0,0:0:0:0:0:10,0:0:0:0:0:0,3017700,500150,,301880,1200000,2010343,0,0,0:0:0:0:0:0,0,3017700,0,999963732
301780,Ishigami Village Alcohol,Ishigami Village Alcohol,5,30,0,0,0:0:0:0:0:66,0:0:0:0:0:0,0:0:50:0:0:0,3017800,0,,301900,1200000,2010345,0,0,0:0:0:0:0:0,0,3017800,0,1831377240
301790,Sextant,Sextant,4,30,0,0,0:10:0:0:24:0,0:0:0:0:0:0,0:0:0:0:0:0,3017900,0,,301910,1200000,2010346,0,0,0:0:0:0:0:0,0,3017900,0,970425037
301800,Carbon Fiber Shield,Carbon Fiber Shield,5,30,0,0,0:0:0:62:0:0,5:0:0:-5:0:0,0:0:0:0:0:0,3018000,0,,301890,1200000,2010347,0,0,0:0:0:0:0:0,0,3018000,0,915743758
301810,Burgonet of the Demented,Burgonet of the Demented,5,30,0,0,0:0:10:6:0:0,0:0:0:0:5:0,0:0:0:0:0:0,3018100,0,,301940,1200000,2010349,40,4,0:0:51:30:0:0,0,3018100,0,2191668884
301820,Dunkel Helm,Dunkel Helm,5,30,0,0,45:0:10:0:0:0,0:0:0:0:0:0,0:0:0:0:50:0,3018200,0,,301950,1200000,2010351,40,4,225:0:51:0:0:0,0,3018200,0,3841061657
301830,Evoker's Helm Mellard,Evoker's Helm Mellard,5,30,0,0,0:50:0:11:40:0,0:0:0:0:0:0,0:0:50:0:0:0,3018300,100460,,301960,1200000,2010352,20,0,0:50:0:11:139:0,0,3018300,0,652226323
301840,Goldslayer Ebonhelm,Goldslayer Ebonhelm,5,30,0,0,150:0:22:43:0:0,0:0:0:0:0:5,0:0:0:50:0:0,3018400,0,,301970,1200000,2010354,0,0,0:0:0:0:0:0,0,3018400,0,2175762414
301850,Coming soon,Coming soon,5,30,0,0,0:0:0:0:0:0,0:0:0:0:0:0,0:0:0:0:0:0,0,0,,301990,1200000,2010368,0,0,0:0:0:0:0:0,0,3018500,0,125119657
301860,Analysis Goggles,Analysis Goggles,5,30,0,0,0:0:50:0:0:0,0:0:0:0:0:0,0:0:0:100:0:0,3018600,200200,,301200,1200000,2010370,20,0,0:0:149:0:0:0,0,3018600,0,57120202
301870,Izel Electromagnet Ring,Izel Electromagnet Ring,4,30,0,0,0:0:0:0:0:22,0:0:0:5:0:0,0:0:0:0:0:0,3018700,0,,301210,1200000,2010371,0,0,0:0:0:0:0:0,0,3018700,0,2364825495
301880,Blue Headband,Blue Headband,5,30,2,0,0:15:0:0:42:0,0:5:0:0:0:0,0:0:0:0:0:0,3018800,0,,302010,1200000,2010373,0,0,0:0:0:0:0:0,0,3018800,0,3173848429
301890,Golden Rose,Golden Rose,5,30,0,0,0:0:46:0:31:0,0:0:0:5:0:0,0:0:0:0:0:0,3018900,0,,302020,1200000,2010374,0,0,0:0:0:0:0:0,0,3018900,0,2936567679
301900,Portable Ether,Portable Ether,5,30,0,0,0:30:0:0:0:0,0:0:0:0:0:0,0:0:0:0:0:0,3019000,100030,,302000,1200000,2010375,0,0,0:0:0:0:0:0,0,3019000,0,3514419171
301910,Magic Psychology,Magic Psychology,5,30,0,0,0:40:0:0:30:30,0:0:0:0:0:0,0:0:0:0:0:0,3019100,500140,,302090,1200000,2010340,0,0,0:0:0:0:0:0,0,3019100,0,3554383813
301920,Phantom Shineshield,Phantom Shineshield,6,30,0,0,150:0:0:50:0:50,0:0:0:0:0:0,0:0:0:0:0:0,3019200,0,,300980,1200000,2010381,0,0,0:0:0:0:0:0,0,3019200,0,2586781125
301930,Aldanian Shield,Aldanian Shield,5,30,0,0,250:0:0:51:0:0,0:0:0:0:0:0,0:0:0:0:0:0,3019300,0,,301850,1200000,2010393,0,0,0:0:0:0:0:0,0,3019300,0,1321059975
301940,Blaze Heart AG,Blaze Heart AG,5,30,0,0,0:25:0:0:0:51,0:0:0:0:0:0,0:0:0:0:0:0,3019400,0,,301860,1200000,2010399,0,0,0:0:0:0:0:0,0,3019400,0,746944354
301950,Emblem of the Holy Lord,Emblem of the Holy Lord,4,30,0,0,0:0:0:20:0:20,0:0:0:0:0:0,0:0:0:0:0:0,3019500,0,,301840,1200000,2010406,0,0,0:0:0:0:0:0,0,3019500,0,2152078909
301960,Cellphone,Cellphone,6,30,0,0,0:40:0:0:0:0,0:0:0:0:0:0,0:0:0:0:0:0,3019600,0,,301830,1200000,2010420,0,0,0:0:0:0:0:0,0,3019600,0,2365482613
301970,Statues of the Mighty,Statues of the Mighty,6,30,0,0,0:0:71:0:0:0,0:0:10:0:0:0,0:50:0:0:50:0,3019700,0,,302060,1200000,2010421,0,0,0:0:0:0:0:0,0,3019700,0,2276907692
301980,Radiant Soul Crystal,Radiant Soul Crystal,7,30,0,0,0:30:30:30:30:30,5:5:5:5:5:5,0:0:0:0:0:0,3019800,0,,302120,1200000,2010580,0,0,0:0:0:0:0:0,0,3019800,0,4196133838
301990,Brooch of the 7 Butterflies,Brooch of the 7 Butterflies,7,30,0,0,777:77:7:7:7:7,0:0:0:0:0:0,0:0:0:0:0:0,3019900,0,,302130,1200000,2010582,0,0,0:0:0:0:0:0,0,3019900,0,3625942007
302000,Origin Fest Earthstop,Origin Fest Earthstop,5,30,0,0,0:35:0:0:0:10,0:0:5:0:0:0,0:0:0:0:0:0,3020000,0,,302140,1200000,2010598,0,0,0:0:0:0:0:0,0,3020000,0,2731093902
302010,Origin Fest Lightstop,Origin Fest Lightstop,5,30,0,0,0:35:0:0:0:10,0:0:0:0:5:0,0:0:0:0:0:0,3020100,0,,302150,1200000,2010599,0,0,0:0:0:0:0:0,0,3020100,0,1010791068
302020,Origin Fest Thunderstop,Origin Fest Thunderstop,5,30,0,0,0:35:0:0:0:10,0:0:0:5:0:0,0:0:0:0:0:0,3020200,0,,302160,1200000,2010600,0,0,0:0:0:0:0:0,0,3020200,0,692969717
302030,Gauntlets of Gynad,Gauntlets of Gynad,5,30,0,0,0:0:40:47:0:0,0:0:0:0:10:0,0:0:0:0:0:0,3020300,100011,,302100,1200000,2010603,20,0,0:0:139:47:0:0,0,3020300,0,2310409402
302040,Greaves of Reiphon,Greaves of Reiphon,5,30,0,0,200:0:0:40:0:31,0:0:0:0:0:10,0:0:0:0:50:0,3020400,100011,,302110,1200000,2010604,20,0,200:0:0:139:0:31,0,3020400,0,2947902123
302050,Technocraft Luciana,Technocraft Luciana,5,30,0,0,0:6:0:0:10:0,0:0:5:0:0:0,0:0:0:0:0:0,3020500,0,,302230,1200000,2010641,40,4,0:30:0:0:51:0,0,3020500,0,1194432449
302060,Binge Eater's Bandana,Binge Eater's Bandana,4,30,0,0,200:0:0:0:0:0,0:0:0:0:0:5,0:50:0:0:0:0,3020600,0,,302030,1200000,2010685,0,0,0:0:0:0:0:0,0,3020600,0,67592594
302070,Seal of Ruin,Seal of Ruin,5,30,0,0,0:50:25:0:25:0,0:0:0:0:0:15,0:50:0:50:0:0,3020700,100480,,302200,1200000,2010715,20,0,0:50:124:0:124:0,0,3020700,0,152220336
302080,Worldbreak Globus,Worldbreak Globus,7,30,0,0,0:0:79:0:79:0,0:0:0:0:0:0,0:50:0:0:0:50,3020800,0,,302210,1200000,2010716,0,0,0:0:0:0:0:0,0,3020800,0,1028526473
302090,Feather Amulet,Feather Amulet,5,30,0,0,0:0:0:20:0:20,0:0:0:0:0:0,50:0:50:0:50:0,3020900,0,,302240,1200000,2010805,0,0,0:0:0:0:0:0,0,3020900,0,1240903648
302100,Radmoon Relic,Radmoon Relic,6,30,0,0,0:0:0:0:66:54,0:0:0:0:0:0,0:0:0:0:0:0,3021000,0,,302250,1200000,2010806,0,0,0:0:0:0:0:0,0,3021000,0,2513416168
302110,Energystone Ring,Energystone Ring,6,30,0,0,0:40:0:0:40:40,5:5:5:5:0:0,0:0:0:0:0:0,3021100,0,,302260,1200000,2010807,0,0,0:0:0:0:0:0,0,3021100,0,3199356944
302120,Hughes' Prized Possession,Hughes' Prized Possession,6,30,0,0,0:80:0:0:0:51,0:0:0:0:0:5,0:0:0:0:0:0,3021200,0,,302170,1200000,2010830,0,0,0:0:0:0:0:0,0,3021200,0,974000893
302130,Roy's Gloves,Roy's Gloves,5,30,0,0,0:40:0:0:60:0,0:0:0:10:0:0,0:0:0:0:0:0,3021300,500530,,302180,1200000,2010834,20,5,0:40:0:0:80:0,0,3021300,0,3618809730
302140,State Alchemist's Pocketwatch,State Alchemist's Pocketwatch,6,30,0,0,100:10:0:0:0:0,5:5:5:5:0:0,0:0:0:0:0:0,3021400,0,,302190,1200000,2010839,40,2,500:50:0:0:0:0,0,3021400,0,3411380189
302150,coming soon,coming soon,5,30,0,0,0:0:0:0:0:0,0:0:0:0:0:0,0:0:0:0:0:0,0,0,,302310,1200000,2010840,0,0,0:0:0:0:0:0,0,3021500,0,2109764904
302160,Type-S Model B,Type-S Model B,5,30,0,0,0:50:25:25:0:0,0:0:0:0:0:0,0:50:0:0:0:0,3021600,100471,1:2,302340,1200000,2010842,20,0,0:50:124:25:0:0,0,3021600,0,2872569251
302170,Theria's Pink Bathing Suit,Theria's Pink Bathing Suit,5,30,0,0,300:0:0:0:0:36,0:0:0:0:0:10,0:0:50:0:50:0,3021700,100030,1:3,302350,1200000,2010843,0,0,0:0:0:0:0:0,0,3021700,0,2689565521
302180,Lilebette's Green Bathing Suit,Lilebette's Green Bathing Suit,5,30,0,0,300:0:36:0:0:0,0:0:0:10:0:0,0:50:0:50:0:0,3021800,100050,1:3,302360,1200000,2010844,0,0,0:0:0:0:0:0,0,3021800,0,4244154973
302190,Pointed Beach Hat,Pointed Beach Hat,5,30,0,0,400:0:0:0:0:0,0:0:20:0:0:0,0:0:0:0:0:0,3021900,0,,302320,1200000,2010849,0,0,0:0:0:0:0:0,0,3021900,0,457782952
302200,Pearl Float,Pearl Float,6,30,0,0,0:0:0:0:0:77,0:0:0:0:15:0,50:0:0:0:50:0,3022000,0,,302330,1200000,2010850,0,0,0:0:0:0:0:0,0,3022000,0,1211432373
302210,Adventurer's Dog Tag,Adventurer's Dog Tag,6,30,0,0,1000:0:0:0:0:0,0:0:0:0:0:0,0:0:0:0:0:0,3022100,0,,302370,1200000,2010874,0,0,0:0:0:0:0:0,0,3022100,0,3183902329
302220,Equilibrium Sphere,Equilibrium Sphere,7,30,0,0,300:0:100:0:0:0,0:0:0:0:10:10,0:0:0:50:50:0,3022200,0,,302070,1200000,2010875,0,0,0:0:0:0:0:0,0,3022200,0,3794739798
302230,Cendal Flash Boots,Cendal Flash Boots,5,30,0,0,450:0:22:29:0:0,0:0:0:0:0:5,0:50:0:50:0:0,3022300,100630,,302380,1200000,2010877,20,0,450:0:121:29:0:0,0,3022300,0,1364991037
302240,Cooling Fan,Cooling Fan,4,30,0,0,0:0:0:0:0:33,5:0:0:0:0:0,0:0:0:0:0:0,3022400,0,,302390,1200000,2010880,0,0,0:0:0:0:0:0,0,3022400,0,1470669532
302250,Emil Mask,Emil Mask,5,30,0,0,0:66:0:0:0:0,0:0:0:0:0:0,0:0:0:0:-50:0,3022500,0,,302280,1200000,2010930,0,0,0:0:0:0:0:0,0,3022500,0,2314346745
302260,Pod 042,Pod 042,5,30,0,0,0:0:59:24:0:0,0:0:0:0:0:0,0:0:50:0:50:0,3022600,500610,,302270,1200000,2010933,0,0,0:0:0:0:0:0,0,3022600,0,2196838671
302270,Battle Goggles,Battle Goggles,4,30,0,0,0:0:30:0:0:0,0:0:0:0:0:0,0:0:0:100:0:0,0,0,,302300,1200000,2010938,0,0,0:0:0:0:0:0,0,3022700,0,71409589
302280,Pod 153,Pod 153,5,30,0,0,0:0:59:24:0:0,0:0:0:0:0:0,0:0:0:0:0:0,3022800,0,,302290,1200000,2010946,0,0,0:0:0:0:0:0,0,3022800,0,2339526267
302290,Glimmer Manteau,Glimmer Manteau,5,30,0,0,250:0:0:34:0:34,0:5:0:0:0:5,0:0:0:0:0:0,3022900,0,,302400,1200000,2010977,0,0,0:0:0:0:0:0,0,3022900,0,3975493661
302300,Burgundy D'Orsay Heels,Burgundy D'Orsay Heels,5,30,0,0,0:35:0:0:45:0,0:0:0:0:0:0,0:50:50:0:0:0,3023000,100101,,302490,1200000,2010994,20,0,0:35:0:0:144:0,0,3023000,0,2967852193
302310,Red Noble's Heels,Red Noble's Heels,5,30,2,0,0:30:0:0:38:0,0:0:0:0:0:0,0:50:0:0:0:0,3023100,0,,302500,1200000,2010996,0,0,0:0:0:0:0:0,0,3023100,0,419528094
302320,Firebird's Feather,Firebird's Feather,5,30,0,0,550:0:0:0:0:0,0:0:10:0:0:0,0:0:0:0:0:0,3023200,0,,302510,1200000,2010998,0,0,0:0:0:0:0:0,0,3023200,0,2147585472
302330,Hexbond Coat Bulgerade,Hexbond Coat Bulgerade,5,30,0,0,0:50:30:0:30:0,0:0:0:0:0:0,0:0:50:0:0:0,3023300,100250,,302530,1200000,2020010,20,0,0:50:129:0:129:0,0,3023300,0,2155673869
302340,Celebratory Necklace,Celebratory Necklace,5,30,0,0,0:0:0:0:16:0,0:0:0:0:0:0,0:0:0:0:0:0,3023400,0,,302540,1200000,2020013,20,5,0:20:0:0:16:0,0,3023400,0,3204072137
302350,Abaddon's Crown,Abaddon's Crown,5,30,0,0,500:0:0:0:0:0,0:0:0:0:0:0,0:0:50:0:0:0,3023500,0,,302550,1200000,2020015,0,0,0:0:0:0:0:0,0,3023500,0,1703821526
302360,Abaddon's Ring,Abaddon's Ring,5,30,0,0,0:50:0:0:0:0,0:0:0:0:0:0,50:0:0:0:50:0,3023600,0,,302560,1200000,2020016,0,0,0:0:0:0:0:0,0,3023600,0,1481353082
302370,Sphere of Four Jewels,Sphere of Four Jewels,6,30,0,0,500:50:0:0:0:0,10:10:10:10:0:0,0:0:0:0:0:0,3023700,0,,302570,1200000,2020029,0,0,0:0:0:0:0:0,0,3023700,0,705503970
302380,Holy Crown Radast,Holy Crown Radast,5,30,0,0,0:25:0:0:48:0,0:0:0:0:0:0,0:0:0:0:0:50,3023800,0,,302580,1200000,2020037,0,0,0:0:0:0:0:0,0,3023800,0,468750837
302390,Pumpkin Head,Pumpkin Head,5,30,0,0,0:0:0:33:0:66,10:0:0:0:-10:10,0:0:0:0:0:0,3023900,300040,1:2,302590,1200000,2020038,0,0,0:0:0:0:0:0,0,3023900,0,648015910
302400,Heroic Blessing,Heroic Blessing,5,30,0,0,0:0:0:34:0:32,0:0:0:0:0:0,0:0:50:0:0:0,3024000,0,,302410,1200000,2020042,0,0,0:0:0:0:0:0,0,3024000,0,3378982854
302410,Fighting Beast Collar,Fighting Beast Collar,5,30,0,0,500:0:48:0:0:0,0:0:0:0:0:5,0:0:0:50:0:0,3024100,300110,,302480,1200000,2020043,0,0,0:0:0:0:0:0,0,3024100,0,1172269303
302420,Seal of the Ice God,Seal of the Ice God,5,30,0,0,0:0:44:0:44:0,5:0:0:0:0:0,0:0:0:0:0:0,3024200,0,,301930,1200000,2020044,0,0,0:0:0:0:0:0,0,3024200,0,1345836960
302430,Star Reader Crystal,Star Reader Crystal,6,30,0,0,0:0:0:0:0:57,0:0:0:0:0:0,0:0:0:0:50:0,3024300,0,,302520,1200000,2020045,0,0,0:0:0:0:0:0,0,3024300,0,2636975692
302440,Tactician's Magic Eyeband,Tactician's Magic Eyeband,5,30,0,0,0:30:56:0:0:0,0:0:0:0:0:0,0:50:0:50:0:0,3024400,100091,,302600,1200000,2020071,0,0,0:0:0:0:0:0,0,3024400,0,183418201
302450,Brave General's Eyeband,Brave General's Eyeband,5,30,0,0,0:30:44:0:0:0,0:0:0:0:0:0,0:0:0:50:0:0,3024500,0,,302610,1200000,2020074,0,0,0:0:0:0:0:0,0,3024500,0,2640914339
302460,Goddess Shield,Goddess Shield,6,30,0,0,0:0:0:54:0:36,0:0:0:0:0:0,100:50:0:0:100:0,3024600,0,,302470,1200000,2020125,0,0,0:0:0:0:0:0,0,3024600,0,3487676084
302470,Gold Shield,Gold Shield,4,30,0,0,0:0:0:27:0:18,0:0:0:0:0:0,0:0:0:0:0:0,3024700,0,,302460,1200000,2020138,0,0,0:0:0:0:0:0,0,3024700,0,3349556325
302480,Rabite Adornment,Rabite Adornment,4,30,0,0,0:0:0:20:0:20,0:0:0:0:0:0,0:0:0:0:50:0,3024800,0,,302450,1200000,2020139,0,0,0:0:0:0:0:0,0,3024800,0,1398839621
302490,Yule Present,Yule Present,6,30,0,0,250:25:20:20:20:20,0:0:0:0:0:0,0:0:0:0:50:0,3024900,0,,302620,1200000,2020152,0,0,0:0:0:0:0:0,0,3024900,0,2592207030
302500,Frosty Yule Friends,Frosty Yule Friends,5,30,0,0,500:0:50:0:0:0,10:0:0:0:0:0,0:50:0:50:0:0,3025000,100052,1:2,302630,1200000,2020154,0,0,0:0:0:0:0:0,0,3025000,0,123802548
302510,Sun God Magatama,Sun God Magatama,7,30,0,0,0:75:0:0:55:65,0:0:0:0:0:0,0:50:0:0:50:0,3025100,0,,302660,1200000,2020193,0,0,0:0:0:0:0:0,0,3025100,0,3504021420
302520,Shogatsu O-mikuji,Shogatsu O-mikuji,6,30,0,0,700:50:0:0:0:0,0:0:0:0:5:5,0:0:0:0:0:0,3025200,0,,302790,1200000,2020197,0,0,0:0:0:0:0:0,0,3025200,0,2706356518
302530,Shogatsu Wreath,Shogatsu Wreath,5,30,0,0,300:0:0:0:0:40,0:0:0:0:0:0,0:0:50:0:0:0,3025300,0,,302670,1200000,2020200,0,0,0:0:0:0:0:0,0,3025300,0,3298465464
302540,Desert Rose,Desert Rose,6,30,0,0,250:60:0:0:0:0,0:0:0:0:0:0,0:50:50:0:50:0,3025400,0,,302770,1200000,2020201,0,0,0:0:0:0:0:0,0,3025400,0,3283288595
302550,Outlaw's Buckle,Outlaw's Buckle,6,30,0,0,500:50:52:0:0:0,0:0:0:0:0:0,0:50:0:0:50:0,3025500,100750,,302780,1200000,2020203,0,0,0:0:0:0:0:0,0,3025500,0,127427529
302560,Armored Vest,Armored Vest,5,30,0,0,0:0:0:62:0:0,0:0:0:0:0:0,0:0:0:0:0:0,3025600,0,,302420,1200000,2020209,0,0,0:0:0:0:0:0,0,3025600,0,3044099233
302570,G Bracelet,G Bracelet,6,30,0,0,0:50:0:0:35:35,0:0:0:0:0:0,0:0:0:0:0:50,3025700,0,,302430,1200000,2020210,0,0,0:0:0:0:0:0,0,3025700,0,4255499974
302580,Adherent's Choker,Adherent's Choker,5,30,0,0,0:0:0:0:0:62,0:0:0:0:0:0,0:0:0:0:0:0,3025800,0,,302440,1200000,2020211,0,0,0:0:0:0:0:0,0,3025800,0,1817743181
302590,Ruin Bangle,Ruin Bangle,6,30,0,0,400:0:66:0:0:0,0:0:0:0:5:5,0:0:0:0:0:0,3025900,0,,302650,1200000,2020212,0,0,0:0:0:0:0:0,0,3025900,0,1420536665
302600,ODM Gear,ODM Gear,6,30,0,0,0:0:88:36:0:23,0:0:0:0:0:0,0:0:0:0:0:0,3026000,0,,302680,1200000,2020226,0,0,0:0:0:0:0:0,0,3026000,0,2706262783
302610,Scout Cloak,Scout Cloak,6,30,0,0,500:0:0:62:0:29,10:5:0:0:0:0,0:0:0:0:0:0,3026100,0,,302690,1200000,2020227,0,0,0:0:0:0:0:0,0,3026100,0,178431580
302620,Mikasa's Scarf,Mikasa's Scarf,6,30,0,0,0:0:66:35:0:35,0:0:0:0:0:0,0:50:0:0:50:0,3026200,500820,,302700,1200000,2020229,0,0,0:0:0:0:0:0,0,3026200,0,2745306608
302630,Levi's Cloak,Levi's Cloak,6,30,0,0,500:0:0:51:0:24,0:0:0:0:0:0,0:50:50:0:0:0,3026300,500830,,302710,1200000,2020231,0,0,0:0:0:0:0:0,0,3026300,0,2745243897
302640,Basement Key,Basement Key,6,30,0,0,750:0:0:0:0:0,5:5:5:5:0:0,0:50:0:0:0:0,3026400,500810,,302720,1200000,2020233,0,0,0:0:0:0:0:0,0,3026400,0,4242358900
302650,Levi Squad Cleaning Set,Levi Squad Cleaning Set,4,30,0,0,200:0:0:23:0:16,0:0:0:0:0:0,50:0:50:0:0:0,3026500,0,,302730,1200000,2020236,0,0,0:0:0:0:0:0,0,3026500,0,3545342056
302660,Book of the Outside World,Book of the Outside World,5,30,0,0,0:0:0:33:0:52,0:0:0:0:0:0,0:0:0:0:50:0,3026600,0,,302740,1200000,2020237,0,0,0:0:0:0:0:0,0,3026600,0,2602784314
302670,Smoke Signal,Smoke Signal,5,30,0,0,0:0:31:31:31:31,0:0:0:0:0:0,0:0:0:0:0:0,3026700,0,,302750,1200000,2020238,0,0,0:0:0:0:0:0,0,3026700,0,3116650357
302680,Hange's Goggles,Hange's Goggles,5,30,0,0,0:0:33:0:24:42,0:0:0:0:0:0,0:0:0:50:0:0,3026800,0,,302760,1200000,2020239,0,0,0:0:0:0:0:0,0,3026800,0,1217467007
302690,Palm Calculometer,Palm Calculometer,6,30,0,0,0:0:66:0:66:0,0:0:0:0:0:0,0:0:0:0:0:0,3026900,0,,302830,1200000,2020263,0,0,0:0:0:0:0:0,0,3026900,0,1831089536
302700,Chocolate Bonbon,Chocolate Bonbon,6,30,0,0,300:0:59:0:0:23,0:0:0:0:0:0,0:0:50:0:0:0,3027000,0,,302840,1200000,2020264,0,0,0:0:0:0:0:0,0,3027000,0,1904124518
302710,Machina Searcher,Machina Searcher,5,30,0,0,0:0:32:24:32:24,0:0:0:0:0:0,0:0:0:0:0:0,3027100,0,,302850,1200000,2020269,0,0,0:0:0:0:0:0,0,3027100,0,1881978301
302720,Golem Master Boots,Golem Master Boots,5,30,0,0,0:0:0:60:0:0,0:0:0:10:0:0,0:0:0:0:0:0,3027200,0,,300960,1200000,2020271,0,0,0:0:0:0:0:0,0,3027200,0,2853980634
302730,Raphael Cloth,Raphael Cloth,6,30,0,0,0:40:0:0:60:60,0:0:0:0:0:0,0:0:0:0:0:0,3027300,0,,302800,1200000,2020311,0,0,0:0:0:0:0:0,0,3027300,0,615727254
302740,Rimuru's Vessel,Rimuru's Vessel,6,30,0,0,300:30:30:30:30:30,0:0:0:0:0:0,0:0:0:0:0:0,3027400,0,,302810,1200000,2020312,0,0,0:0:0:0:0:0,0,3027400,0,2836474505
302750,Demon Lord Rimuru's Coat,Demon Lord Rimuru's Coat,6,30,0,0,0:0:80:47:0:0,5:5:5:5:0:0,0:50:0:0:0:0,3027500,500211,,302820,1200000,2020314,0,0,0:0:0:0:0:0,0,3027500,0,3578804153
302760,Geld's Shield,Geld's Shield,5,30,0,0,200:0:0:23:0:0,0:0:0:0:0:0,0:0:0:0:0:0,3027600,0,,302860,1200000,2020321,40,3,400:0:0:45:0:0,0,3027600,0,929029616
302770,Darkmare Ring,Darkmare Ring,7,30,0,0,500:0:102:66:0:0,0:0:0:0:10:0,0:0:0:0:0:0,3027700,0,,302870,1200000,2020331,0,0,0:0:0:0:0:0,0,3027700,0,342481332
302780,Salmea Ring,Salmea Ring,5,30,0,0,0:0:0:5:0:5,0:0:0:0:0:0,0:0:0:0:0:0,3027800,0,,303020,1200000,2020334,40,3,0:0:0:45:0:45,0,3027800,0,1893860038
302790,Salmea's Phrenoband,Salmea's Phrenoband,7,30,0,0,0:0:0:92:0:92,0:0:0:0:0:0,0:0:0:0:0:0,3027900,0,,303030,1200000,2020335,0,0,0:0:0:0:0:0,0,3027900,0,872233862
302800,Igneed Ring,Igneed Ring,5,30,0,0,0:0:5:0:5:0,0:-10:10:0:0:0,0:0:0:0:0:0,3028000,0,,303040,1200000,2020336,40,3,0:0:45:0:45:0,0,3028000,0,3142661206
302810,Igneed's Pyroband,Igneed's Pyroband,7,30,0,0,0:0:86:0:86:0,0:0:10:0:0:0,0:0:0:0:0:0,3028100,0,,303050,1200000,2020337,0,0,0:0:0:0:0:0,0,3028100,0,1084363552
